"iteration","ordinary_kendall_tau","causal_kendall_tau","delta_kendall_tau","ordinary_spearman_rho","causal_spearman_rho","delta_spearman_rho","ordinary_top5_recovery","causal_top5_recovery","delta_top5_recovery","ordinary_ndcg_at_5","causal_ndcg_at_5","delta_ndcg_at_5","ordinary_pbi","causal_pbi","improvement_absolute_pbi","ordinary_poa","causal_poa","improvement_absolute_poa","ordinary_proximal_mass","causal_proximal_mass","reduction_proximal_mass"
778,0.516865955274522,0.522364529266804,0.00549857399228215,0.643454354342836,0.648438079978882,0.0049837256360461,0.6,0.6,0,0.936526147459691,0.925716921462553,-0.0108092259971376,1.07596564362389,1.07675220234398,-0.000786558720084818,0.215193128724779,0.215350440468796,-0.000157311744016897,0.834255102033529,0.826408869145633,0.00784623288789554
779,0.527863103259086,0.516865955274522,-0.0109971479845643,0.650653069150458,0.647884332685988,-0.00276873646447007,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08500989197343,1.09640979531629,-0.011399903342854,0.217001978394687,0.219281959063258,-0.00227998066857088,0.827963417570996,0.828000807361894,-3.7389790898068e-05
780,0.533361677251369,0.527863103259086,-0.00549857399228215,0.656744289372292,0.656190542079398,-0.000553747292894036,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.00067197066142,0.977449762081861,0.0232222085795595,0.200134394132284,0.195489952416372,0.00464444171591197,0.805011333767708,0.791757520570594,0.0132538131971137
781,0.533361677251369,0.538860251243651,0.00549857399228215,0.655636794786504,0.66615799335149,0.0105211985649861,0.6,0.6,0,0.942004055255578,0.926274329247735,-0.0157297260078429,1.02989542513752,1.02874100994893,0.00115441518858739,0.205979085027504,0.205748201989786,0.000230883037717372,0.805328229718655,0.800198140027543,0.0051300896911125
782,0.527863103259086,0.538860251243651,0.0109971479845643,0.654529300200716,0.671141718987536,0.0166124187868202,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05735181983294,1.04752968298289,0.00982213685004685,0.211470363966588,0.209505936596578,0.00196442737000946,0.816150198192114,0.810011610704637,0.00613858748747675
783,0.522364529266804,0.538860251243651,0.0164957219768465,0.65231431102914,0.662281762301232,0.0099674512720922,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04602125266319,1.05880754383145,-0.0127862911682597,0.209204250532638,0.21176150876629,-0.00255725823365183,0.814271169725089,0.814789275860178,-0.000518106135089069
784,0.533361677251369,0.527863103259086,-0.00549857399228215,0.66338925688702,0.658959278543868,-0.00442997834315206,0.6,0.6,0,0.926274329247735,0.926274329247735,0,0.973986246759101,0.973769292697352,0.000216954061749375,0.19479724935182,0.19475385853947,4.33908123499971e-05,0.778576042486221,0.780700208897328,-0.00212416641110713
785,0.51136738128224,0.533361677251369,0.0219942959691286,0.639024375999684,0.652868058322034,0.0138436823223501,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.03189993081636,1.03593766184916,-0.00403773103280258,0.206379986163272,0.207187532369832,-0.000807546206560428,0.812595005620798,0.808971813131153,0.00362319248964427
786,0.527863103259086,0.533361677251369,0.00549857399228215,0.648991827271776,0.65785178395808,0.00885995668630413,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05687832104381,1.05324479978755,0.00363352125626082,0.211375664208762,0.21064895995751,0.000726704251252125,0.817794560696492,0.811730887740791,0.0060636729557012
787,0.533361677251369,0.527863103259086,-0.00549857399228215,0.657298036665186,0.658405531250974,0.00110749458578807,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03505055332346,1.05319979013024,-0.0181492368067808,0.207010110664692,0.210639958026048,-0.00362984736135619,0.805731573528831,0.81559008417468,-0.00985851064584986
788,0.533361677251369,0.527863103259086,-0.00549857399228215,0.655636794786504,0.647884332685988,-0.00775246210051617,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05264572632894,1.05680644502457,-0.00416071869563162,0.210529145265787,0.211361289004914,-0.000832143739126351,0.821489110210573,0.819911795418581,0.00157731479199197
789,0.522364529266804,0.544358825235933,0.0219942959691286,0.64954557456467,0.664496751472808,0.0149511769081382,0.6,0.6,0,0.938308054118864,0.936526147459691,-0.00178190665917333,1.08468181488675,1.08704642232666,-0.00236460743991129,0.21693636297735,0.217409284465332,-0.000472921487982281,0.82642454222251,0.819475691586336,0.00694885063617479
790,0.527863103259086,0.522364529266804,-0.00549857399228215,0.650099321857564,0.64400810163573,-0.00609122022183406,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.06444127094134,1.05020071624869,0.0142405546926503,0.212888254188268,0.210040143249738,0.00284811093853007,0.818373139805627,0.810068224652331,0.00830491515329546
791,0.516865955274522,0.533361677251369,0.0164957219768465,0.647884332685988,0.660066773129656,0.0121824404436681,0.6,0.6,0,0.936526147459691,0.936526147459691,0,1.08598668790952,1.07622563381066,0.00976105409885264,0.217197337581903,0.215245126762133,0.00195221081977046,0.832747291571914,0.823190876497531,0.00955641507438354
792,0.527863103259086,0.533361677251369,0.00549857399228215,0.647330585393094,0.656744289372292,0.00941370397919816,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.04038023595131,1.04557440992904,-0.00519417397772748,0.208076047190263,0.209114881985808,-0.0010388347955454,0.806262779172114,0.805080193168584,0.00118258600352938
793,0.505868807289958,0.522364529266804,0.0164957219768465,0.639024375999684,0.651206816443352,0.0121824404436682,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0701884715517,1.07228419668461,-0.00209572513290834,0.21403769431034,0.214456839336922,-0.000419145026581774,0.830856833974531,0.827908007068549,0.00294882690598219
794,0.527863103259086,0.516865955274522,-0.0109971479845643,0.654529300200716,0.645115596221518,-0.00941370397919816,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0173552364366,1.02075728049987,-0.00340204406326428,0.203471047287321,0.204151456099974,-0.000680408812652883,0.808736959189475,0.810144739700202,-0.00140778051072721
795,0.527863103259086,0.522364529266804,-0.00549857399228215,0.643454354342836,0.651206816443352,0.00775246210051617,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.03657684803138,1.0349131631799,0.00166368485148127,0.207315369606275,0.206982632635979,0.000332736970296454,0.810848614417721,0.804602680359648,0.00624593405807294
796,0.527863103259086,0.533361677251369,0.00549857399228215,0.656190542079398,0.66062052042255,0.00442997834315206,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04183634843756,1.0378990152916,0.00393733314596445,0.208367269687513,0.20757980305832,0.000787466629192934,0.814921311452384,0.809024019017516,0.0058972924348677
797,0.527863103259086,0.533361677251369,0.00549857399228215,0.653975552907822,0.656744289372292,0.00276873646447007,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.03773244886063,1.0260799909422,0.0116524579184296,0.207546489772127,0.20521599818844,0.00233049158368601,0.805556369044157,0.798879337958486,0.00667703108567086
798,0.516865955274522,0.522364529266804,0.00549857399228215,0.645669343514412,0.648438079978882,0.00276873646447007,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05026731971997,1.05777551947347,-0.0075081997534987,0.210053463943994,0.211555103894694,-0.00150163995069971,0.8241348343756,0.823354516087409,0.000780318288191917
799,0.544358825235933,0.527863103259086,-0.0164957219768465,0.672802960866218,0.657298036665186,-0.0155049242010322,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.05180604809798,1.04825923711276,0.00354681098522081,0.210361209619597,0.209651847422552,0.000709362197044094,0.816075843113774,0.810445139548819,0.00563070356495465
800,0.522364529266804,0.527863103259086,0.00549857399228215,0.652868058322034,0.659513025836762,0.00664496751472821,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.07574309258122,1.06795768094549,0.00778541163573232,0.215148618516244,0.213591536189098,0.00155708232714644,0.828048552392935,0.820813133846121,0.00723541854681375
801,0.51136738128224,0.533361677251369,0.0219942959691286,0.645669343514412,0.654529300200716,0.00885995668630413,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04541009963007,1.05021839234777,-0.00480829271770244,0.209082019926013,0.210043678469554,-0.000961658543540495,0.816909212468822,0.815516439879395,0.00139277258942683
802,0.516865955274522,0.516865955274522,0,0.645669343514412,0.642900607049942,-0.00276873646447007,0.6,0.6,0,0.925716921462553,0.936526147459691,0.0108092259971376,1.08691296656327,1.06725124433235,0.0196617222309219,0.217382593312654,0.21345024886647,0.00393234444618432,0.829678366933535,0.815183195052409,0.0144951718811261
803,0.527863103259086,0.527863103259086,0,0.64954557456467,0.656744289372292,0.00719871480762213,0.6,0.6,0,0.936526147459691,0.938308054118864,0.00178190665917333,1.06867391467462,1.07050558347374,-0.00183166879912711,0.213734782934923,0.214101116694749,-0.000366333759825505,0.826397111080069,0.822188661272798,0.00420844980727153
804,0.516865955274522,0.522364529266804,0.00549857399228215,0.64954557456467,0.65508304749361,0.00553747292894013,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08284058031819,1.08319638147491,-0.000355801156715962,0.216568116063638,0.216639276294981,-7.11602313431814e-05,0.827927837634197,0.819854028204917,0.00807380942928038
805,0.516865955274522,0.522364529266804,0.00549857399228215,0.653421805614928,0.655636794786504,0.00221498917157614,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.04876340332577,1.05076182343697,-0.00199842011120732,0.209752680665153,0.210152364687395,-0.000399684022241664,0.819066043001095,0.815955778752243,0.00311026424885219
806,0.544358825235933,0.538860251243651,-0.00549857399228215,0.662281762301232,0.651760563736246,-0.0105211985649861,0.6,0.6,0,0.938308054118864,0.94322855412957,0.00492050001070521,1.02440265016906,1.03172019171023,-0.00731754154117081,0.204880530033813,0.206344038342047,-0.00146350830823425,0.802953419265562,0.802920328069968,3.3091195593804e-05
807,0.500370233297676,0.538860251243651,0.0384900179459751,0.637363134121002,0.664496751472808,0.0271336173518064,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05370145894803,1.03746113107962,0.0162403278684045,0.210740291789605,0.207492226215924,0.00324806557368085,0.813271215452799,0.802891054766641,0.0103801606861574
808,0.516865955274522,0.544358825235933,0.0274928699614108,0.647330585393094,0.672802960866218,0.0254723754731243,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.00521689539629,1.00064971631083,0.00456717908545112,0.201043379079257,0.200129943262167,0.000913435817090219,0.798485105206048,0.791675117167951,0.0068099880380974
809,0.527863103259086,0.538860251243651,0.0109971479845643,0.654529300200716,0.660066773129656,0.00553747292894002,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02713586471165,1.01849817481632,0.00863768989532665,0.205427172942329,0.203699634963264,0.00172753797906544,0.801285106419635,0.795655487090813,0.005629619328822
810,0.516865955274522,0.538860251243651,0.0219942959691286,0.648991827271776,0.658405531250974,0.00941370397919816,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05380631891419,1.04515780053103,0.00864851838315972,0.210761263782838,0.209031560106206,0.00172970367663194,0.823594491423118,0.814004018470001,0.0095904729531161
811,0.516865955274522,0.533361677251369,0.0164957219768465,0.651760563736246,0.658959278543868,0.00719871480762213,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05234830237919,1.07107125944884,-0.0187229570696548,0.210469660475838,0.214214251889769,-0.00374459141393088,0.81758574079868,0.820406979270143,-0.00282123847146309
812,0.527863103259086,0.533361677251369,0.00549857399228215,0.656190542079398,0.65231431102914,-0.00387623105025814,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.02870121560143,1.0281484937127,0.00055272188872757,0.205740243120286,0.20562969874254,0.000110544377745603,0.814289960159283,0.812485467143178,0.00180449301610464
813,0.533361677251369,0.522364529266804,-0.0109971479845643,0.663943004179914,0.647330585393094,-0.0166124187868202,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03026625632014,1.03977091637027,-0.00950466005012385,0.206053251264028,0.207954183274053,-0.00190093201002486,0.809548761252873,0.807289443456365,0.00225931779650823
814,0.516865955274522,0.544358825235933,0.0274928699614108,0.648438079978882,0.662835509594126,0.0143974296152442,0.6,0.6,0,0.942004055255578,0.94322855412957,0.00122449887399201,1.07523725984779,1.05288972947033,0.0223475303774656,0.215047451969559,0.210577945894066,0.00446950607549296,0.824459950837146,0.809102686704971,0.0153572641321753
815,0.533361677251369,0.533361677251369,0,0.648991827271776,0.664496751472808,0.0155049242010322,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.04470914236465,1.05525630363204,-0.0105471612673875,0.208941828472931,0.211051260726408,-0.00210943225347743,0.808054567411323,0.807217408993734,0.000837158417588912
816,0.516865955274522,0.522364529266804,0.00549857399228215,0.647330585393094,0.655636794786504,0.0083062093934102,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.03282083941581,1.02344530578697,0.00937553362884214,0.206564167883163,0.204689061157394,0.00187510672576846,0.819083117686788,0.80975348567762,0.00932963200916803
817,0.522364529266804,0.527863103259086,0.00549857399228215,0.65231431102914,0.656190542079398,0.00387623105025814,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09422476334625,1.09856051880701,-0.00433575546075948,0.218844952669251,0.219712103761402,-0.000867151092151824,0.83438583131784,0.828816723433382,0.0055691078844583
818,0.516865955274522,0.527863103259086,0.0109971479845643,0.648438079978882,0.65508304749361,0.0066449675147281,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03663543948681,1.01339285371969,0.0232425857671226,0.207327087897363,0.202678570743938,0.00464851715342457,0.820265855764331,0.806053552838941,0.0142123029253896
819,0.538860251243651,0.527863103259086,-0.0109971479845643,0.657298036665186,0.65231431102914,-0.0049837256360461,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03775752435518,1.05308593224236,-0.0153284078871798,0.207551504871036,0.210617186448472,-0.00306568157743606,0.811394423047665,0.817084972480473,-0.00569054943280811
820,0.516865955274522,0.522364529266804,0.00549857399228215,0.647330585393094,0.655636794786504,0.0083062093934102,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.0503254231285,1.03941426178545,0.0109111613430499,0.2100650846257,0.20788285235709,0.00218223226860992,0.80927548340578,0.801514192935456,0.00776129047032381
821,0.516865955274522,0.527863103259086,0.0109971479845643,0.648438079978882,0.657298036665186,0.00885995668630402,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.03693664423359,1.03726810492466,-0.000331460691074259,0.207387328846717,0.207453620984932,-6.62921382149628e-05,0.815677427153295,0.810605459967944,0.00507196718535141
822,0.51136738128224,0.533361677251369,0.0219942959691286,0.642346859757048,0.652868058322034,0.0105211985649861,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.08829606294026,1.09241642116474,-0.00412035822447754,0.217659212588052,0.218483284232948,-0.000824071644895535,0.825052434375707,0.821232217502453,0.00382021687325396
823,0.522364529266804,0.533361677251369,0.0109971479845643,0.65508304749361,0.66338925688702,0.00830620939341009,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0504010203207,1.05066153307697,-0.00026051275627248,0.21008020406414,0.210132306615394,-5.21025512544848e-05,0.810914774877396,0.806160023548164,0.00475475132923264
824,0.527863103259086,0.533361677251369,0.00549857399228215,0.653975552907822,0.654529300200716,0.000553747292894036,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03692039908298,1.05326239521918,-0.0163419961361948,0.207384079816596,0.210652479043835,-0.00326839922723893,0.80813243799107,0.814365199662404,-0.00623276167133457
825,0.527863103259086,0.527863103259086,0,0.65231431102914,0.656190542079398,0.00387623105025814,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.05674480804355,1.05850584087576,-0.00176103283220397,0.211348961608711,0.211701168175152,-0.000352206566440888,0.814433005621627,0.815579185852511,-0.00114618023088386
826,0.533361677251369,0.538860251243651,0.00549857399228215,0.66062052042255,0.664496751472808,0.00387623105025803,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.06590517274657,1.05753384081975,0.0083713319268155,0.213181034549313,0.21150676816395,0.00167426638536314,0.824573539162036,0.811929645705293,0.0126438934567431
827,0.522364529266804,0.533361677251369,0.0109971479845643,0.640685617878366,0.652868058322034,0.012182440443668,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.01217647379609,1.00725530329837,0.00492117049772478,0.202435294759218,0.201451060659673,0.000984234099544928,0.803531557594708,0.797756370210202,0.00577518738450633
828,0.51136738128224,0.533361677251369,0.0219942959691286,0.643454354342836,0.658959278543868,0.0155049242010322,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.04252974803251,1.05966497367254,-0.0171352256400319,0.208505949606502,0.211932994734509,-0.00342704512800643,0.81211520621447,0.816739209494095,-0.00462400327962498
829,0.522364529266804,0.527863103259086,0.00549857399228215,0.653421805614928,0.651206816443352,-0.00221498917157592,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.05074126488555,1.04843128011068,0.00230998477486377,0.21014825297711,0.209686256022137,0.000461996954972732,0.821819849248502,0.817105376559014,0.00471447268948777
830,0.516865955274522,0.533361677251369,0.0164957219768465,0.640685617878366,0.658959278543868,0.0182736606655022,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06702596401212,1.07113452380013,-0.00410855978800662,0.213405192802424,0.214226904760026,-0.00082171195760139,0.820121095759381,0.817797178077237,0.00232391768214391
831,0.51136738128224,0.533361677251369,0.0219942959691286,0.642900607049942,0.656744289372292,0.0138436823223502,0.6,0.6,0,0.925716921462553,0.936526147459691,0.0108092259971376,1.08288729916562,1.08182086207706,0.00106643708856202,0.216577459833124,0.216364172415412,0.000213287417712343,0.832057061628394,0.824292314061435,0.00776474756695877
832,0.527863103259086,0.533361677251369,0.00549857399228215,0.652868058322034,0.652868058322034,0,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.06981890933424,1.06167493482912,0.00814397450512416,0.213963781866848,0.212334986965824,0.00162879490102485,0.818999400899711,0.809666914440392,0.00933248645931894
833,0.522364529266804,0.527863103259086,0.00549857399228215,0.65231431102914,0.656190542079398,0.00387623105025814,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.04923931112234,1.04306143186763,0.00617787925470648,0.209847862224468,0.208612286373526,0.00123557585094128,0.816733237933178,0.804910921813536,0.0118223161196419
834,0.533361677251369,0.527863103259086,-0.00549857399228215,0.660066773129656,0.651206816443352,-0.00885995668630402,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.06675532575518,1.07458568953885,-0.00783036378366586,0.213351065151037,0.21491713790777,-0.00156607275673321,0.820675322402056,0.819591334789381,0.00108398761267503
835,0.51136738128224,0.538860251243651,0.0274928699614108,0.639578123292578,0.667265487937278,0.0276873646447002,0.6,0.6,0,0.936526147459691,0.936526147459691,0,1.05718459352459,1.04995191329107,0.00723268023351675,0.211436918704917,0.209990382658214,0.00144653604670336,0.82018214961387,0.80903844444331,0.01114370517056
836,0.522364529266804,0.522364529266804,0,0.6467768381002,0.64400810163573,-0.00276873646447007,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.0604313642618,1.04285013439515,0.01758122986665,0.21208627285236,0.20857002687903,0.00351624597333,0.824231307366661,0.811232086137809,0.0129992212288514
837,0.516865955274522,0.538860251243651,0.0219942959691286,0.64954557456467,0.663943004179914,0.0143974296152442,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.04067246952396,1.04097832603163,-0.000305856507671898,0.208134493904791,0.208195665206326,-6.11713015343796e-05,0.812239018847486,0.808452217674394,0.00378680117309238
838,0.51136738128224,0.522364529266804,0.0109971479845643,0.639024375999684,0.646223090807306,0.00719871480762213,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06656273146595,1.0746809323106,-0.00811820084465142,0.21331254629319,0.21493618646212,-0.00162364016893035,0.821508357255657,0.822792024848915,-0.00128366759325793
839,0.505868807289958,0.51136738128224,0.00549857399228215,0.637916881413896,0.642346859757048,0.00442997834315206,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03806474134803,1.04824334070272,-0.0101785993546812,0.207612948269607,0.209648668140543,-0.00203571987093634,0.816614741690951,0.813937171971616,0.00267756971933475
840,0.522364529266804,0.527863103259086,0.00549857399228215,0.66062052042255,0.64954557456467,-0.0110749458578802,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05512362815446,1.02275084356122,0.0323727845932369,0.211024725630892,0.204550168712244,0.00647455691864732,0.818768858835961,0.801100332921319,0.0176685259146417
841,0.516865955274522,0.538860251243651,0.0219942959691286,0.639578123292578,0.65785178395808,0.0182736606655022,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.06829529101082,1.08856242788429,-0.0202671368734728,0.213659058202163,0.217712485576858,-0.00405342737469452,0.818598047233321,0.821292958172865,-0.00269491093954377
842,0.522364529266804,0.533361677251369,0.0109971479845643,0.6467768381002,0.656744289372292,0.00996745127209209,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09079097620135,1.09586657583765,-0.00507559963629833,0.218158195240269,0.219173315167529,-0.00101511992725958,0.828663779772626,0.825880013665687,0.00278376610693887
843,0.544358825235933,0.527863103259086,-0.0164957219768465,0.664496751472808,0.651206816443352,-0.0132899350294561,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.02616177714616,1.04368467614823,-0.0175228990020757,0.205232355429231,0.208736935229646,-0.00350457980041516,0.802624544027197,0.810542840584257,-0.00791829655706033
844,0.522364529266804,0.522364529266804,0,0.65508304749361,0.656190542079398,0.00110749458578796,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.047413889103,1.03935117515681,0.00806271394618996,0.209482777820601,0.207870235031363,0.00161254278923809,0.816911225612731,0.810445187424696,0.00646603818803448
845,0.538860251243651,0.533361677251369,-0.00549857399228215,0.670034224401748,0.664496751472808,-0.00553747292894013,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.03033301359114,1.02110447695962,0.00922853663151701,0.206066602718228,0.204220895391925,0.00184570732630351,0.801095616736233,0.798367448093553,0.00272816864268077
846,0.51136738128224,0.527863103259086,0.0164957219768465,0.65231431102914,0.656744289372292,0.00442997834315217,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.04758853073894,1.03592094112465,0.0116675896142948,0.209517706147789,0.20718418822493,0.00233351792285899,0.819936588841959,0.811615587258053,0.00832100158390581
847,0.516865955274522,0.522364529266804,0.00549857399228215,0.640685617878366,0.646223090807306,0.00553747292894002,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.03685715891328,1.05205028745885,-0.0151931285455753,0.207371431782655,0.21041005749177,-0.00303862570911495,0.81309865816792,0.817449387060823,-0.004350728892903
848,0.522364529266804,0.533361677251369,0.0109971479845643,0.654529300200716,0.66338925688702,0.00885995668630413,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.08533487244307,1.08019607454194,0.00513879790113081,0.217066974488615,0.216039214908389,0.00102775958022622,0.832314665765034,0.8223362512759,0.00997841448913361
849,0.533361677251369,0.527863103259086,-0.00549857399228215,0.668372982523066,0.659513025836762,-0.00885995668630402,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0919914958098,1.08563660016721,0.00635489564258562,0.218398299161959,0.217127320033442,0.00127097912851712,0.829080181145469,0.821622444130107,0.00745773701536201
850,0.533361677251369,0.533361677251369,0,0.655636794786504,0.652868058322034,-0.00276873646447018,0.6,0.6,0,0.926274329247735,0.942004055255578,0.0157297260078429,1.0448071834281,1.03171090180699,0.0130962816211049,0.20896143668562,0.206342180361399,0.00261925632422105,0.819742659599532,0.8091320300364,0.0106106295631314
851,0.522364529266804,0.527863103259086,0.00549857399228215,0.647884332685988,0.647330585393094,-0.000553747292894036,0.6,0.6,0,0.925716921462553,0.926274329247735,0.000557407785181208,1.06610012419559,1.06127921782828,0.00482090636731525,0.213220024839118,0.212255843565655,0.000964181273463122,0.819080669613994,0.811593687895231,0.0074869817187635
852,0.516865955274522,0.527863103259086,0.0109971479845643,0.6467768381002,0.656190542079398,0.00941370397919805,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.07404319477017,1.07456787955989,-0.000524684789714236,0.214808638954035,0.214913575911978,-0.000104936957942753,0.817731301204437,0.812443934420138,0.00528736678429931
853,0.522364529266804,0.527863103259086,0.00549857399228215,0.64123936517126,0.651760563736246,0.0105211985649861,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0696929830053,1.08094350595668,-0.0112505229513795,0.213938596601059,0.216188701191335,-0.00225010459027578,0.820666441991023,0.820661055216904,5.3867741187652e-06
854,0.522364529266804,0.533361677251369,0.0109971479845643,0.648438079978882,0.66062052042255,0.0121824404436681,0.6,0.6,0,0.926274329247735,0.925716921462553,-0.000557407785181208,1.0825708373045,1.07407688164538,0.00849395565911792,0.2165141674609,0.214815376329076,0.00169879113182342,0.830915123183394,0.820604341640788,0.0103107815426063
855,0.516865955274522,0.533361677251369,0.0164957219768465,0.646223090807306,0.652868058322034,0.00664496751472798,0.6,0.6,0,0.926274329247735,0.942004055255578,0.0157297260078429,1.06512583893724,1.07027487579029,-0.00514903685305335,0.213025167787448,0.214054975158059,-0.00102980737061059,0.821158724425957,0.815985199504094,0.00517352492186274
856,0.538860251243651,0.538860251243651,0,0.660066773129656,0.660066773129656,0,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.05135832339685,1.05916116362271,-0.00780284022586542,0.21027166467937,0.211832232724543,-0.0015605680451731,0.810619081618454,0.811127140745082,-0.000508059126627991
857,0.533361677251369,0.538860251243651,0.00549857399228215,0.658405531250974,0.65785178395808,-0.000553747292894036,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.08962697922217,1.08882691171119,0.000800067510977165,0.217925395844434,0.217765382342239,0.0001600135021953,0.822136687501952,0.81851064312312,0.00362604437883196
858,0.516865955274522,0.533361677251369,0.0164957219768465,0.647330585393094,0.664496751472808,0.0171661660797142,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.0815904327417,1.06389211388362,0.0176983188580875,0.216318086548341,0.212778422776723,0.00353966377161741,0.831008282112524,0.814661178583862,0.0163471035286622
859,0.544358825235933,0.533361677251369,-0.0109971479845643,0.664496751472808,0.652868058322034,-0.0116286931507742,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.03802862414332,1.04469734466463,-0.0066687205213074,0.207605724828664,0.208939468932925,-0.0013337441042616,0.805269287688002,0.806378854666664,-0.00110956697866216
860,0.533361677251369,0.533361677251369,0,0.654529300200716,0.654529300200716,0,0.6,0.6,0,0.926274329247735,0.926274329247735,0,1.00740006550732,1.01432176532433,-0.00692169981701207,0.201480013101464,0.202864353064866,-0.00138433996340226,0.798168361038663,0.798091625075495,7.67359631678177e-05
861,0.516865955274522,0.522364529266804,0.00549857399228215,0.652868058322034,0.656190542079398,0.0033224837573641,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.09803290485032,1.1092980130993,-0.0112651082489816,0.219606580970064,0.22185960261986,-0.00225302164979635,0.83092201498854,0.829637396494922,0.00128461849361783
862,0.522364529266804,0.538860251243651,0.0164957219768465,0.647884332685988,0.653975552907822,0.00609122022183406,0.6,0.6,0,0.936526147459691,0.938308054118864,0.00178190665917333,1.07640724767357,1.06381888790901,0.0125883597645648,0.215281449534715,0.212763777581802,0.00251767195291311,0.833102796396238,0.819177641471772,0.0139251549244666
863,0.51136738128224,0.522364529266804,0.0109971479845643,0.65231431102914,0.646223090807306,-0.00609122022183395,0.6,0.6,0,0.925716921462553,0.925716921462553,0,1.06881007007785,1.06367518441352,0.00513488566433518,0.21376201401557,0.212735036882703,0.00102697713286706,0.82059535358748,0.817200440643731,0.00339491294374883
